date,momRet,scldfctVol,momRetScld
2003-12,-0.09468567159572844,0.9550437055411419,-0.09046491969800323
2004-01,0.0416297736280098,0.9440757308234962,0.0392625119734565
2004-02,-0.03299460202839136,0.8706353864930296,-0.028803886857276386
2004-03,-0.001482029606253899,0.8022881277579016,-0.0013669554431011092
2004-04,-0.14246781650168513,0.748379990581263,-0.10682135917919922
2004-05,0.03578539398703636,0.7381937182970688,0.026259469278994182
2004-06,0.00653609988091627,0.7419491180270464,0.004643012836404147
2004-07,-0.06334666326566216,0.7784668543616219,-0.04953481083236331
2004-08,-0.02886901312472094,0.8027321837550213,-0.023391080546329088
2004-09,0.061114510507747806,0.8934744857485905,0.05448707778201025
2004-10,-0.05177591827525283,0.972567857089782,-0.05038576924301957
2004-11,0.008587286924215275,1.0652572342638609,0.009245555370115573
2004-12,-0.08818477243764623,1.1828511534004835,-0.10401689794478824
2005-01,0.060368406679089215,1.1085978117978574,0.06709804004503803
2005-02,0.0798335524484524,1.1306898168951094,0.09047608850705893
2005-03,0.05256959903890615,1.0987303914859876,0.057967149954399326
2005-04,0.01447483056797282,1.0919622775119853,0.015999089736378872
2005-05,-0.02526612884139466,1.0757004947694027,-0.026997106108149146
2005-06,0.03769488607730144,1.0736116588074152,0.0406389759852652
2005-07,-0.02986797735969564,1.1213306507950151,-0.033200684928770256
2005-08,0.02501667855322806,1.1438960647650196,0.029048168344824103
2005-09,0.08617202099496422,1.1991804243954682,0.10391342393850325
2005-10,0.0070034734067040355,1.2178841398813425,0.009117706363785224
2005-11,-0.018610372576157726,1.144274991783957,-0.020848131452148994
2005-12,0.02371225938136312,1.105498950597259,0.026551474504298168
2006-01,0.028516265142355102,1.1050640811987,0.031880024622950615
2006-02,-0.035761789413115634,1.0889486690652892,-0.03864032750998344
2006-03,0.009017746840473262,1.0170219075629232,0.009234227151600457
2006-04,0.0011210138494969603,1.03602800155011,0.0012911025437847279
2006-05,-0.054471778129565294,1.1383301594745707,-0.06141204819935084
2006-06,-0.013348551034544298,1.0445124294415287,-0.013764677752849981
2006-07,0.015176341556674262,0.8821856060175585,0.012917092497374372
2006-08,-0.07431019039467653,0.899499652212266,-0.06726409187654729
2006-09,-0.01358302272220988,0.9329561194296937,-0.01294724407937654
2006-10,0.02369295348693285,0.9257293386642501,0.021628752450984612
2006-11,-0.027981266014219325,0.9477841589061096,-0.02673950720700931
2006-12,0.01005088213325321,1.080317570483954,0.011179414849352505
2007-01,0.02586100808651331,1.5107917571448726,0.041318081579998646
2007-02,-0.03826125424280084,1.56502988444307,-0.05773289274537386
2007-03,0.03369346770759704,1.662582608358548,0.058867278641882945
2007-04,-0.004052402383087981,1.7580752833837656,-0.00378889722114388
2007-05,0.031018192520966707,1.830167742835336,0.060172183138554415
2007-06,0.004713991028948867,1.8014581183458744,0.011697889882293054
2007-07,0.053131347551800434,1.798495439273742,0.09875046801147613
2007-08,0.010522284730473019,1.8738810607062626,0.023387810526758396
2007-09,0.11350368002079543,1.265421349692194,0.14447932828596088
2007-10,0.13379379253472504,1.191327959412033,0.16000453531250938
2007-11,0.08730519607664784,0.9983875749397952,0.08715894074540306
2007-12,0.07580395271964363,0.8171581623564438,0.061450145742101135
2008-01,-0.22021400886437292,0.736294281024495,-0.1626960973381638
2008-02,0.167256036134948,0.5107046734483017,0.08478235539203877
2008-03,0.06591179017599028,0.48979656340597805,0.0314160224739261
2008-04,0.013403316571074932,0.4600733729240778,0.005194641134486968
2008-05,0.040674878613710656,0.438963881963558,0.016844937602205342
2008-06,0.16260607553347817,0.44372255183589354,0.071206311117856
2008-07,-0.16690024266546466,0.43020706920554774,-0.07265635364299594
2008-08,-0.015413362076891278,0.35066959159186445,-0.006249126915491572
